Disease ID,Disease Name,Gene ID,DOID,Gene,Disease,Gene_idx,Disease_idx
C0018995,Hemochromatosis,3240,DOID:2352,6171,3342,478,88
C0018995,Hemochromatosis,4891,DOID:2352,12658,3342,2436,88
C0018995,Hemochromatosis,57817,DOID:2352,8059,3342,486,88
C0018995,Hemochromatosis,650,DOID:2352,17181,3342,2437,88
C0018995,Hemochromatosis,654,DOID:2352,14267,3342,415,88
C0018995,Hemochromatosis,6718,DOID:2352,15691,3342,2438,88
C0018995,Hemochromatosis,7036,DOID:2352,15255,3342,2439,88
C0018995,Hemochromatosis,7124,DOID:2352,17192,3342,62,88
C0030297,Pancreatic Neoplasm,10232,DOID:1793,17859,3094,489,89
C0030297,Pancreatic Neoplasm,1029,DOID:1793,15845,3094,852,89
C0030297,Pancreatic Neoplasm,11009,DOID:1793,5971,3094,1712,89
C0030297,Pancreatic Neoplasm,1209,DOID:1793,9212,3094,2440,89
C0030297,Pancreatic Neoplasm,1268,DOID:1793,7573,3094,165,89
C0030297,Pancreatic Neoplasm,1269,DOID:1793,7572,3094,2441,89
C0030297,Pancreatic Neoplasm,1499,DOID:1793,14960,3094,1110,89
C0030297,Pancreatic Neoplasm,1616,DOID:1793,12474,3094,510,89
C0030297,Pancreatic Neoplasm,1647,DOID:1793,4225,3094,555,89
C0030297,Pancreatic Neoplasm,1806,DOID:1793,14902,3094,835,89
C0030297,Pancreatic Neoplasm,1890,DOID:1793,8108,3094,1343,89
C0030297,Pancreatic Neoplasm,196,DOID:1793,2434,3094,308,89
C0030297,Pancreatic Neoplasm,2030,DOID:1793,3620,3094,2442,89
C0030297,Pancreatic Neoplasm,2202,DOID:1793,14560,3094,1353,89
C0030297,Pancreatic Neoplasm,2258,DOID:1793,4464,3094,2443,89
C0030297,Pancreatic Neoplasm,23022,DOID:1793,15418,3094,2444,89
C0030297,Pancreatic Neoplasm,2494,DOID:1793,16930,3094,2445,89
C0030297,Pancreatic Neoplasm,2543,DOID:1793,11738,3094,2260,89
C0030297,Pancreatic Neoplasm,27086,DOID:1793,16763,3094,2446,89
C0030297,Pancreatic Neoplasm,28,DOID:1793,11920,3094,525,89
C0030297,Pancreatic Neoplasm,3091,DOID:1793,8305,3094,1800,89
C0030297,Pancreatic Neoplasm,3439,DOID:1793,3185,3094,1382,89
C0030297,Pancreatic Neoplasm,3440,DOID:1793,16490,3094,270,89
C0030297,Pancreatic Neoplasm,3442,DOID:1793,12133,3094,2447,89
C0030297,Pancreatic Neoplasm,3576,DOID:1793,15230,3094,354,89
C0030297,Pancreatic Neoplasm,3651,DOID:1793,11111,3094,2448,89
C0030297,Pancreatic Neoplasm,3791,DOID:1793,6132,3094,1056,89
C0030297,Pancreatic Neoplasm,3845,DOID:1793,6802,3094,496,89
C0030297,Pancreatic Neoplasm,4061,DOID:1793,1596,3094,2449,89
C0030297,Pancreatic Neoplasm,4072,DOID:1793,12957,3094,1069,89
C0030297,Pancreatic Neoplasm,4221,DOID:1793,11925,3094,511,89
C0030297,Pancreatic Neoplasm,4318,DOID:1793,7270,3094,1181,89
C0030297,Pancreatic Neoplasm,4609,DOID:1793,1073,3094,1472,89
C0030297,Pancreatic Neoplasm,472,DOID:1793,4690,3094,681,89
C0030297,Pancreatic Neoplasm,4792,DOID:1793,11344,3094,41,89
C0030297,Pancreatic Neoplasm,5328,DOID:1793,17337,3094,1039,89
C0030297,Pancreatic Neoplasm,5349,DOID:1793,15846,3094,2450,89
C0030297,Pancreatic Neoplasm,54465,DOID:1793,8145,3094,2451,89
C0030297,Pancreatic Neoplasm,546,DOID:1793,12930,3094,512,89
C0030297,Pancreatic Neoplasm,5468,DOID:1793,16162,3094,48,89
C0030297,Pancreatic Neoplasm,5727,DOID:1793,2652,3094,603,89
C0030297,Pancreatic Neoplasm,5728,DOID:1793,6636,3094,703,89
C0030297,Pancreatic Neoplasm,5743,DOID:1793,7319,3094,120,89
C0030297,Pancreatic Neoplasm,5744,DOID:1793,7320,3094,513,89
C0030297,Pancreatic Neoplasm,5909,DOID:1793,15711,3094,1093,89
C0030297,Pancreatic Neoplasm,5925,DOID:1793,15139,3094,1455,89
C0030297,Pancreatic Neoplasm,598,DOID:1793,3601,3094,846,89
C0030297,Pancreatic Neoplasm,6648,DOID:1793,6698,3094,58,89
C0030297,Pancreatic Neoplasm,6690,DOID:1793,14847,3094,2452,89
C0030297,Pancreatic Neoplasm,672,DOID:1793,16679,3094,122,89
C0030297,Pancreatic Neoplasm,675,DOID:1793,16676,3094,1512,89
C0030297,Pancreatic Neoplasm,6750,DOID:1793,1402,3094,2453,89
C0030297,Pancreatic Neoplasm,6751,DOID:1793,1403,3094,515,89
C0030297,Pancreatic Neoplasm,6752,DOID:1793,1400,3094,516,89
C0030297,Pancreatic Neoplasm,6753,DOID:1793,1401,3094,517,89
C0030297,Pancreatic Neoplasm,6774,DOID:1793,706,3094,60,89
C0030297,Pancreatic Neoplasm,6794,DOID:1793,61,3094,1668,89
C0030297,Pancreatic Neoplasm,6847,DOID:1793,3622,3094,2279,89
C0030297,Pancreatic Neoplasm,688,DOID:1793,11203,3094,2454,89
C0030297,Pancreatic Neoplasm,7015,DOID:1793,3907,3094,1115,89
C0030297,Pancreatic Neoplasm,7040,DOID:1793,5887,3094,98,89
C0030297,Pancreatic Neoplasm,7124,DOID:1793,17192,3094,62,89
C0030297,Pancreatic Neoplasm,7157,DOID:1793,11242,3094,64,89
C0030297,Pancreatic Neoplasm,7249,DOID:1793,8879,3094,2217,89
C0030297,Pancreatic Neoplasm,7298,DOID:1793,3128,3094,487,89
C0030297,Pancreatic Neoplasm,7423,DOID:1793,8017,3094,2455,89
C0030297,Pancreatic Neoplasm,7490,DOID:1793,1644,3094,784,89
C0030297,Pancreatic Neoplasm,7873,DOID:1793,13666,3094,2456,89
C0030297,Pancreatic Neoplasm,79728,DOID:1793,1282,3094,1513,89
C0030297,Pancreatic Neoplasm,79783,DOID:1793,16123,3094,110,89
C0030297,Pancreatic Neoplasm,7980,DOID:1793,12078,3094,433,89
C0030297,Pancreatic Neoplasm,84133,DOID:1793,9152,3094,2457,89
C0030297,Pancreatic Neoplasm,8626,DOID:1793,5303,3094,1440,89
C0030297,Pancreatic Neoplasm,8743,DOID:1793,8937,3094,1444,89
C0030297,Pancreatic Neoplasm,8795,DOID:1793,6298,3094,2458,89
C0030297,Pancreatic Neoplasm,8829,DOID:1793,17797,3094,1199,89
C0030297,Pancreatic Neoplasm,8837,DOID:1793,9582,3094,2459,89
C0030297,Pancreatic Neoplasm,9564,DOID:1793,1509,3094,2460,89
C0030297,Pancreatic Neoplasm,960,DOID:1793,12406,3094,1101,89
C0030297,Pancreatic Neoplasm,999,DOID:1793,7116,3094,730,89
C0030354,Papilloma,1026,DOID:2615,4149,3459,542,90
C0030354,Papilloma,1728,DOID:2615,1889,3459,1160,90
C0030354,Papilloma,1956,DOID:2615,6158,3459,490,90
C0030354,Papilloma,2064,DOID:2615,6245,3459,491,90
C0030354,Papilloma,3265,DOID:2615,2699,3459,671,90
C0030354,Papilloma,4953,DOID:2615,16035,3459,588,90
C0030354,Papilloma,5743,DOID:2615,7319,3459,120,90
C0030354,Papilloma,595,DOID:2615,3596,3459,705,90
C0030354,Papilloma,6648,DOID:2615,6698,3459,58,90
C0030354,Papilloma,6698,DOID:2615,14842,3459,2461,90
C0030354,Papilloma,7040,DOID:2615,5887,3459,98,90
C0022658,Kidney Diseases,1026,DOID:557,4149,5104,542,91
C0022658,Kidney Diseases,10736,DOID:557,4607,5104,2462,91
C0022658,Kidney Diseases,11136,DOID:557,1263,5104,2463,91
C0022658,Kidney Diseases,1191,DOID:557,4957,5104,1616,91
C0022658,Kidney Diseases,142,DOID:557,10768,5104,474,91
C0022658,Kidney Diseases,1440,DOID:557,2306,5104,475,91
C0022658,Kidney Diseases,147,DOID:557,10766,5104,2464,91
C0022658,Kidney Diseases,1471,DOID:557,11901,5104,2465,91
C0022658,Kidney Diseases,1489,DOID:557,17748,5104,2466,91
C0022658,Kidney Diseases,150280,DOID:557,14523,5104,2467,91
C0022658,Kidney Diseases,1509,DOID:557,17185,5104,295,91
C0022658,Kidney Diseases,1536,DOID:557,11718,5104,991,91
C0022658,Kidney Diseases,1558,DOID:557,5624,5104,2468,91
C0022658,Kidney Diseases,1577,DOID:557,1743,5104,1736,91
C0022658,Kidney Diseases,1636,DOID:557,13743,5104,1211,91
C0022658,Kidney Diseases,1728,DOID:557,1889,5104,1160,91
C0022658,Kidney Diseases,183,DOID:557,12090,5104,476,91
C0022658,Kidney Diseases,185,DOID:557,17160,5104,2286,91
C0022658,Kidney Diseases,1906,DOID:557,16054,5104,785,91
C0022658,Kidney Diseases,1950,DOID:557,6160,5104,1745,91
C0022658,Kidney Diseases,2056,DOID:557,12037,5104,263,91
C0022658,Kidney Diseases,210,DOID:557,2078,5104,1163,91
C0022658,Kidney Diseases,213,DOID:557,2077,5104,86,91
C0022658,Kidney Diseases,2243,DOID:557,13355,5104,2469,91
C0022658,Kidney Diseases,2247,DOID:557,6045,5104,88,91
C0022658,Kidney Diseases,23322,DOID:557,16958,5104,2470,91
C0022658,Kidney Diseases,2628,DOID:557,16318,5104,2471,91
C0022658,Kidney Diseases,26762,DOID:557,4660,5104,2472,91
C0022658,Kidney Diseases,27283,DOID:557,13884,5104,2473,91
C0022658,Kidney Diseases,284086,DOID:557,2237,5104,2474,91
C0022658,Kidney Diseases,29108,DOID:557,1702,5104,534,91
C0022658,Kidney Diseases,2950,DOID:557,15833,5104,1038,91
C0022658,Kidney Diseases,301,DOID:557,12594,5104,1657,91
C0022658,Kidney Diseases,3075,DOID:557,11557,5104,2475,91
C0022658,Kidney Diseases,3207,DOID:557,4901,5104,2476,91
C0022658,Kidney Diseases,3237,DOID:557,14348,5104,338,91
C0022658,Kidney Diseases,3479,DOID:557,1857,5104,796,91
C0022658,Kidney Diseases,3557,DOID:557,16858,5104,348,91
C0022658,Kidney Diseases,3934,DOID:557,17957,5104,361,91
C0022658,Kidney Diseases,3953,DOID:557,3343,5104,998,91
C0022658,Kidney Diseases,4036,DOID:557,14183,5104,801,91
C0022658,Kidney Diseases,4353,DOID:557,5962,5104,371,91
C0022658,Kidney Diseases,4524,DOID:557,14593,5104,373,91
C0022658,Kidney Diseases,4601,DOID:557,1081,5104,1837,91
C0022658,Kidney Diseases,4780,DOID:557,2370,5104,1843,91
C0022658,Kidney Diseases,4843,DOID:557,3214,5104,42,91
C0022658,Kidney Diseases,4867,DOID:557,4318,5104,2477,91
C0022658,Kidney Diseases,4868,DOID:557,3844,5104,536,91
C0022658,Kidney Diseases,4881,DOID:557,1788,5104,2345,91
C0022658,Kidney Diseases,50484,DOID:557,7310,5104,2478,91
C0022658,Kidney Diseases,5125,DOID:557,6819,5104,2479,91
C0022658,Kidney Diseases,54361,DOID:557,13775,5104,1870,91
C0022658,Kidney Diseases,5443,DOID:557,14386,5104,779,91
C0022658,Kidney Diseases,5465,DOID:557,14955,5104,1223,91
C0022658,Kidney Diseases,54805,DOID:557,11394,5104,2480,91
C0022658,Kidney Diseases,54974,DOID:557,14141,5104,2481,91
C0022658,Kidney Diseases,55244,DOID:557,11524,5104,2482,91
C0022658,Kidney Diseases,55764,DOID:557,4730,5104,2483,91
C0022658,Kidney Diseases,567,DOID:557,13774,5104,1890,91
C0022658,Kidney Diseases,5696,DOID:557,16209,5104,2484,91
C0022658,Kidney Diseases,57007,DOID:557,4609,5104,396,91
C0022658,Kidney Diseases,5743,DOID:557,7319,5104,120,91
C0022658,Kidney Diseases,59,DOID:557,14721,5104,890,91
C0022658,Kidney Diseases,5950,DOID:557,8376,5104,2485,91
C0022658,Kidney Diseases,5972,DOID:557,7726,5104,53,91
C0022658,Kidney Diseases,65125,DOID:557,17227,5104,2363,91
C0022658,Kidney Diseases,6559,DOID:557,4351,5104,2366,91
C0022658,Kidney Diseases,6582,DOID:557,18265,5104,2486,91
C0022658,Kidney Diseases,6648,DOID:557,6698,5104,58,91
C0022658,Kidney Diseases,6678,DOID:557,16523,5104,1422,91
C0022658,Kidney Diseases,7015,DOID:557,3907,5104,1115,91
C0022658,Kidney Diseases,7020,DOID:557,6512,5104,2487,91
C0022658,Kidney Diseases,7033,DOID:557,13877,5104,2488,91
C0022658,Kidney Diseases,7040,DOID:557,5887,5104,98,91
C0022658,Kidney Diseases,7369,DOID:557,6485,5104,2372,91
C0022658,Kidney Diseases,793,DOID:557,1569,5104,2489,91
C0022658,Kidney Diseases,79809,DOID:557,11325,5104,240,91
C0022658,Kidney Diseases,834,DOID:557,1850,5104,537,91
C0022658,Kidney Diseases,8437,DOID:557,8408,5104,2490,91
C0022658,Kidney Diseases,84560,DOID:557,2879,5104,2491,91
C0022658,Kidney Diseases,84662,DOID:557,4575,5104,2492,91
C0022658,Kidney Diseases,90865,DOID:557,10741,5104,2493,91
C0022658,Kidney Diseases,9104,DOID:557,5974,5104,2494,91
C0022658,Kidney Diseases,9365,DOID:557,6109,5104,2495,91
C0022658,Kidney Diseases,9899,DOID:557,13275,5104,2496,91
C0206062,"Lung Diseases, Interstitial",10144,DOID:3082,10271,3695,2497,92
C0206062,"Lung Diseases, Interstitial",1314,DOID:3082,12236,3695,2498,92
C0206062,"Lung Diseases, Interstitial",151827,DOID:3082,18291,3695,2499,92
C0206062,"Lung Diseases, Interstitial",1832,DOID:3082,6120,3695,2500,92
C0206062,"Lung Diseases, Interstitial",23250,DOID:3082,5978,3695,2501,92
C0206062,"Lung Diseases, Interstitial",29119,DOID:3082,9956,3695,196,92
C0206062,"Lung Diseases, Interstitial",3712,DOID:3082,8772,3695,2502,92
C0206062,"Lung Diseases, Interstitial",4137,DOID:3082,16204,3695,2503,92
C0206062,"Lung Diseases, Interstitial",4583,DOID:3082,2347,3695,2267,92
C0206062,"Lung Diseases, Interstitial",64478,DOID:3082,18169,3695,57,92
C0206062,"Lung Diseases, Interstitial",64798,DOID:3082,963,3695,2504,92
C0206062,"Lung Diseases, Interstitial",6648,DOID:3082,6698,3695,58,92
C0206062,"Lung Diseases, Interstitial",7015,DOID:3082,3907,3695,1115,92
C0206062,"Lung Diseases, Interstitial",79991,DOID:3082,4316,3695,2505,92
C0206062,"Lung Diseases, Interstitial",91039,DOID:3082,8613,3695,2506,92
C0007117,Basal cell carcinoma,100048912,DOID:2513,19068,3407,865,93
C0007117,Basal cell carcinoma,130540,DOID:2513,3270,3407,290,93
C0007117,Basal cell carcinoma,26166,DOID:2513,4469,3407,2507,93
C0007117,Basal cell carcinoma,2736,DOID:2513,10170,3407,1083,93
C0007117,Basal cell carcinoma,3569,DOID:2513,8535,3407,37,93
C0007117,Basal cell carcinoma,3852,DOID:2513,7024,3407,676,93
C0007117,Basal cell carcinoma,3872,DOID:2513,6309,3407,2508,93
C0007117,Basal cell carcinoma,4157,DOID:2513,15678,3407,2509,93
C0007117,Basal cell carcinoma,434,DOID:2513,5984,3407,2510,93
C0007117,Basal cell carcinoma,51151,DOID:2513,10758,3407,214,93
C0007117,Basal cell carcinoma,5727,DOID:2513,2652,3407,603,93
C0007117,Basal cell carcinoma,5921,DOID:2513,15143,3407,2511,93
C0007117,Basal cell carcinoma,6608,DOID:2513,10883,3407,862,93
C0007117,Basal cell carcinoma,7015,DOID:2513,3907,3407,1115,93
C0007117,Basal cell carcinoma,7053,DOID:2513,14684,3407,2512,93
C0007117,Basal cell carcinoma,7157,DOID:2513,11242,3407,64,93
C0007117,Basal cell carcinoma,7299,DOID:2513,3129,3407,2513,93
C0007117,Basal cell carcinoma,7507,DOID:2513,7523,3407,2514,93
C0007117,Basal cell carcinoma,7517,DOID:2513,13894,3407,849,93
C0007117,Basal cell carcinoma,81037,DOID:2513,1582,3407,895,93
C0007117,Basal cell carcinoma,8643,DOID:2513,7305,3407,2515,93
C2239176,Liver carcinoma,100124700,DOID:684,11819,5679,2516,94
C2239176,Liver carcinoma,100507436,DOID:684,14049,5679,630,94
C2239176,Liver carcinoma,1012,DOID:684,5939,5679,152,94
C2239176,Liver carcinoma,1027,DOID:684,15838,5679,509,94
C2239176,Liver carcinoma,1029,DOID:684,15845,5679,852,94
C2239176,Liver carcinoma,1033,DOID:684,6574,5679,2517,94
C2239176,Liver carcinoma,10468,DOID:684,12463,5679,2518,94
C2239176,Liver carcinoma,10476,DOID:684,2887,5679,1649,94
C2239176,Liver carcinoma,1050,DOID:684,7240,5679,834,94
C2239176,Liver carcinoma,1051,DOID:684,7241,5679,2031,94
C2239176,Liver carcinoma,1052,DOID:684,7242,5679,2519,94
C2239176,Liver carcinoma,10537,DOID:684,1826,5679,2520,94
C2239176,Liver carcinoma,10553,DOID:684,17813,5679,2521,94
C2239176,Liver carcinoma,10788,DOID:684,3701,5679,2522,94
C2239176,Liver carcinoma,10961,DOID:684,13934,5679,1650,94
C2239176,Liver carcinoma,10987,DOID:684,14537,5679,2523,94
C2239176,Liver carcinoma,11315,DOID:684,4588,5679,2524,94
C2239176,Liver carcinoma,117145,DOID:684,11424,5679,2525,94
C2239176,Liver carcinoma,118,DOID:684,17476,5679,2304,94
C2239176,Liver carcinoma,122953,DOID:684,6943,5679,2526,94
C2239176,Liver carcinoma,1230,DOID:684,15018,5679,1157,94
C2239176,Liver carcinoma,1312,DOID:684,12238,5679,1309,94
C2239176,Liver carcinoma,1356,DOID:684,13495,5679,21,94
C2239176,Liver carcinoma,1401,DOID:684,3627,5679,22,94
C2239176,Liver carcinoma,1499,DOID:684,14960,5679,1110,94
C2239176,Liver carcinoma,1509,DOID:684,17185,5679,295,94
C2239176,Liver carcinoma,1540,DOID:684,605,5679,2527,94
C2239176,Liver carcinoma,1543,DOID:684,604,5679,1734,94
C2239176,Liver carcinoma,1571,DOID:684,9642,5679,1151,94
C2239176,Liver carcinoma,1586,DOID:684,1938,5679,1737,94
C2239176,Liver carcinoma,1636,DOID:684,13743,5679,1211,94
C2239176,Liver carcinoma,1646,DOID:684,4226,5679,2528,94
C2239176,Liver carcinoma,174,DOID:684,459,5679,1161,94
C2239176,Liver carcinoma,1806,DOID:684,14902,5679,835,94
C2239176,Liver carcinoma,1869,DOID:684,16560,5679,2529,94
C2239176,Liver carcinoma,1950,DOID:684,6160,5679,1745,94
C2239176,Liver carcinoma,1956,DOID:684,6158,5679,490,94
C2239176,Liver carcinoma,196528,DOID:684,12829,5679,2530,94
C2239176,Liver carcinoma,2,DOID:684,1651,5679,85,94
C2239176,Liver carcinoma,2023,DOID:684,12140,5679,310,94
C2239176,Liver carcinoma,2052,DOID:684,5190,5679,1748,94
C2239176,Liver carcinoma,2099,DOID:684,6424,5679,776,94
C2239176,Liver carcinoma,2108,DOID:684,16580,5679,2531,94
C2239176,Liver carcinoma,2147,DOID:684,15506,5679,311,94
C2239176,Liver carcinoma,2171,DOID:684,3543,5679,2532,94
C2239176,Liver carcinoma,2182,DOID:684,1067,5679,1754,94
C2239176,Liver carcinoma,2194,DOID:684,10093,5679,1214,94
C2239176,Liver carcinoma,2203,DOID:684,9548,5679,2533,94
C2239176,Liver carcinoma,2222,DOID:684,15134,5679,2534,94
C2239176,Liver carcinoma,2248,DOID:684,13345,5679,2535,94
C2239176,Liver carcinoma,2249,DOID:684,13346,5679,2536,94
C2239176,Liver carcinoma,22937,DOID:684,3822,5679,2537,94
C2239176,Liver carcinoma,2305,DOID:684,381,5679,2538,94
C2239176,Liver carcinoma,23095,DOID:684,16945,5679,1465,94
C2239176,Liver carcinoma,2353,DOID:684,8086,5679,2292,94
C2239176,Liver carcinoma,2475,DOID:684,13651,5679,935,94
C2239176,Liver carcinoma,2597,DOID:684,16284,5679,2539,94
C2239176,Liver carcinoma,2658,DOID:684,8462,5679,2540,94
C2239176,Liver carcinoma,2705,DOID:684,10755,5679,2541,94
C2239176,Liver carcinoma,2719,DOID:684,10803,5679,937,94
C2239176,Liver carcinoma,27232,DOID:684,1099,5679,533,94
C2239176,Liver carcinoma,2752,DOID:684,12137,5679,1552,94
C2239176,Liver carcinoma,2810,DOID:684,13764,5679,1656,94
C2239176,Liver carcinoma,2897,DOID:684,11283,5679,2542,94
C2239176,Liver carcinoma,29108,DOID:684,1702,5679,534,94
C2239176,Liver carcinoma,29126,DOID:684,922,5679,197,94
C2239176,Liver carcinoma,2923,DOID:684,9218,5679,1790,94
C2239176,Liver carcinoma,2944,DOID:684,7236,5679,939,94
C2239176,Liver carcinoma,2950,DOID:684,15833,5679,1038,94
C2239176,Liver carcinoma,307,DOID:684,12598,5679,1799,94
C2239176,Liver carcinoma,3082,DOID:684,1382,5679,1466,94
C2239176,Liver carcinoma,3083,DOID:684,14318,5679,2543,94
C2239176,Liver carcinoma,31,DOID:684,12881,5679,1252,94
C2239176,Liver carcinoma,3148,DOID:684,16916,5679,1660,94
C2239176,Liver carcinoma,3156,DOID:684,8597,5679,1215,94
C2239176,Liver carcinoma,324,DOID:684,13269,5679,940,94
C2239176,Liver carcinoma,325,DOID:684,13270,5679,2544,94
C2239176,Liver carcinoma,3265,DOID:684,2699,5679,671,94
C2239176,Liver carcinoma,328,DOID:684,13272,5679,1807,94
C2239176,Liver carcinoma,3284,DOID:684,7475,5679,1809,94
C2239176,Liver carcinoma,3309,DOID:684,6196,5679,2415,94
C2239176,Liver carcinoma,3313,DOID:684,15551,5679,568,94
C2239176,Liver carcinoma,3315,DOID:684,15553,5679,569,94
C2239176,Liver carcinoma,332,DOID:684,3685,5679,1380,94
C2239176,Liver carcinoma,335,DOID:684,3678,5679,573,94
C2239176,Liver carcinoma,3417,DOID:684,4158,5679,494,94
C2239176,Liver carcinoma,3439,DOID:684,3185,5679,1382,94
C2239176,Liver carcinoma,3476,DOID:684,11071,5679,2545,94
C2239176,Liver carcinoma,3480,DOID:684,15718,5679,2546,94
C2239176,Liver carcinoma,3481,DOID:684,15717,5679,479,94
C2239176,Liver carcinoma,3482,DOID:684,15720,5679,2547,94
C2239176,Liver carcinoma,3491,DOID:684,6418,5679,346,94
C2239176,Liver carcinoma,3569,DOID:684,8535,5679,37,94
C2239176,Liver carcinoma,3576,DOID:684,15230,5679,354,94
C2239176,Liver carcinoma,3660,DOID:684,2766,5679,2548,94
C2239176,Liver carcinoma,3667,DOID:684,2764,5679,996,94
C2239176,Liver carcinoma,367,DOID:684,14502,5679,755,94
C2239176,Liver carcinoma,3699,DOID:684,9804,5679,2549,94
C2239176,Liver carcinoma,3725,DOID:684,16561,5679,2550,94
C2239176,Liver carcinoma,3845,DOID:684,6802,5679,496,94
C2239176,Liver carcinoma,3954,DOID:684,1905,5679,2551,94
C2239176,Liver carcinoma,4143,DOID:684,7018,5679,2041,94
C2239176,Liver carcinoma,4199,DOID:684,1301,5679,2552,94
C2239176,Liver carcinoma,4233,DOID:684,2984,5679,1470,94
C2239176,Liver carcinoma,4297,DOID:684,1001,5679,2264,94
C2239176,Liver carcinoma,4313,DOID:684,7265,5679,368,94
C2239176,Liver carcinoma,4318,DOID:684,7270,5679,1181,94
C2239176,Liver carcinoma,4353,DOID:684,5962,5679,371,94
C2239176,Liver carcinoma,4489,DOID:684,8549,5679,2553,94
C2239176,Liver carcinoma,4502,DOID:684,15162,5679,1834,94
C2239176,Liver carcinoma,4598,DOID:684,328,5679,2554,94
C2239176,Liver carcinoma,4609,DOID:684,1073,5679,1472,94
C2239176,Liver carcinoma,47,DOID:684,13828,5679,2555,94
C2239176,Liver carcinoma,472,DOID:684,4690,5679,681,94
C2239176,Liver carcinoma,4780,DOID:684,2370,5679,1843,94
C2239176,Liver carcinoma,4792,DOID:684,11344,5679,41,94
C2239176,Liver carcinoma,4830,DOID:684,14591,5679,1389,94
C2239176,Liver carcinoma,50,DOID:684,14728,5679,2556,94
C2239176,Liver carcinoma,51,DOID:684,14727,5679,2557,94
C2239176,Liver carcinoma,5105,DOID:684,5132,5679,2558,94
C2239176,Liver carcinoma,51085,DOID:684,15215,5679,1221,94
C2239176,Liver carcinoma,51360,DOID:684,3030,5679,2559,94
C2239176,Liver carcinoma,5155,DOID:684,17466,5679,2560,94
C2239176,Liver carcinoma,5157,DOID:684,18194,5679,1392,94
C2239176,Liver carcinoma,5218,DOID:684,12164,5679,2561,94
C2239176,Liver carcinoma,5226,DOID:684,2560,5679,2562,94
C2239176,Liver carcinoma,5230,DOID:684,11535,5679,2563,94
C2239176,Liver carcinoma,5243,DOID:684,1896,5679,382,94
C2239176,Liver carcinoma,5244,DOID:684,7530,5679,1393,94
C2239176,Liver carcinoma,5245,DOID:684,1891,5679,2271,94
C2239176,Liver carcinoma,5265,DOID:684,1245,5679,589,94
C2239176,Liver carcinoma,5267,DOID:684,1243,5679,2564,94
C2239176,Liver carcinoma,5290,DOID:684,14615,5679,691,94
C2239176,Liver carcinoma,5315,DOID:684,8579,5679,2565,94
C2239176,Liver carcinoma,5317,DOID:684,8577,5679,1311,94
C2239176,Liver carcinoma,5468,DOID:684,16162,5679,48,94
C2239176,Liver carcinoma,5469,DOID:684,14959,5679,2566,94
C2239176,Liver carcinoma,5502,DOID:684,14411,5679,2567,94
C2239176,Liver carcinoma,55840,DOID:684,11067,5679,1883,94
C2239176,Liver carcinoma,57016,DOID:684,5336,5679,1403,94
C2239176,Liver carcinoma,5743,DOID:684,7319,5679,120,94
C2239176,Liver carcinoma,5747,DOID:684,7323,5679,397,94
C2239176,Liver carcinoma,57492,DOID:684,205,5679,1477,94
C2239176,Liver carcinoma,57509,DOID:684,12229,5679,2568,94
C2239176,Liver carcinoma,5836,DOID:684,11346,5679,2569,94
C2239176,Liver carcinoma,58508,DOID:684,8991,5679,504,94
C2239176,Liver carcinoma,5879,DOID:684,10071,5679,1002,94
C2239176,Liver carcinoma,5914,DOID:684,7057,5679,1094,94
C2239176,Liver carcinoma,5925,DOID:684,15139,5679,1455,94
C2239176,Liver carcinoma,595,DOID:684,3596,5679,705,94
C2239176,Liver carcinoma,598,DOID:684,3601,5679,846,94
C2239176,Liver carcinoma,60,DOID:684,15568,5679,2570,94
C2239176,Liver carcinoma,6194,DOID:684,10156,5679,2571,94
C2239176,Liver carcinoma,6197,DOID:684,4800,5679,2572,94
C2239176,Liver carcinoma,6240,DOID:684,10831,5679,2573,94
C2239176,Liver carcinoma,6241,DOID:684,10832,5679,1411,94
C2239176,Liver carcinoma,6319,DOID:684,4169,5679,983,94
C2239176,Liver carcinoma,6348,DOID:684,14874,5679,608,94
C2239176,Liver carcinoma,637,DOID:684,15591,5679,2574,94
C2239176,Liver carcinoma,6387,DOID:684,18417,5679,611,94
C2239176,Liver carcinoma,64399,DOID:684,8428,5679,2575,94
C2239176,Liver carcinoma,6502,DOID:684,15039,5679,2576,94
C2239176,Liver carcinoma,6513,DOID:684,14923,5679,1023,94
C2239176,Liver carcinoma,6514,DOID:684,5664,5679,2046,94
C2239176,Liver carcinoma,6528,DOID:684,15608,5679,506,94
C2239176,Liver carcinoma,6648,DOID:684,6698,5679,58,94
C2239176,Liver carcinoma,6720,DOID:684,11664,5679,1226,94
C2239176,Liver carcinoma,6721,DOID:684,11663,5679,1227,94
C2239176,Liver carcinoma,6772,DOID:684,711,5679,419,94
C2239176,Liver carcinoma,6775,DOID:684,707,5679,420,94
C2239176,Liver carcinoma,6888,DOID:684,6889,5679,2577,94
C2239176,Liver carcinoma,7001,DOID:684,5849,5679,1935,94
C2239176,Liver carcinoma,7015,DOID:684,3907,5679,1115,94
C2239176,Liver carcinoma,7039,DOID:684,15258,5679,61,94
C2239176,Liver carcinoma,7040,DOID:684,5887,5679,98,94
C2239176,Liver carcinoma,7054,DOID:684,14689,5679,1484,94
C2239176,Liver carcinoma,7157,DOID:684,11242,5679,64,94
C2239176,Liver carcinoma,7248,DOID:684,7951,5679,1524,94
C2239176,Liver carcinoma,7263,DOID:684,9531,5679,1947,94
C2239176,Liver carcinoma,7298,DOID:684,3128,5679,487,94
